ApplicationID,DeptName,Program,DateOfApplication,Year,Glyphosate,Tier1,QtyAppliedUOM,QtyApplied,Gallons,Location,Address,Latitude,Longitude,NoSprayings,PF
23074,Parks and Recreation,Developed Park,03/17/2016,2016,Y,N,Gal(s),1.5,1.5,Kinnear Place,Queen Anne Ave/W QA Dr,47.627316,-122.367205,0,0
23075,Parks and Recreation,Developed Park,04/19/2016,2016,Y,N,Gal(s),1.5,1.5,Hubbard Homestead,11203-5th Ave NE,47.710151,-122.324878,0,0
23076,Parks and Recreation,Developed Park,05/02/2016,2016,Y,N,Gal(s),1.5,1.5,Langston Hughes PAC Grounds,104 17th Ave S,47.601335,-122.309848,0,0
23077,Parks and Recreation,Developed Park,07/15/2016,2016,Y,N,Gal(s),2,2,Madison Park,1898 43rd Ave E,47.63561,-122.276692,0,0
23078,Parks and Recreation,Developed Park,05/24/2016,2016,Y,N,Gal(s),1,1,Horticulture Division,,47.619154,-122.341847,0,0
23079,Parks and Recreation,Developed Park,06/28/2016,2016,Y,N,Gal(s),1.5,1.5,Judkins Park & Playfield,2150 S Norman St,47.593094,-122.30365,0,0
23080,Parks and Recreation,Developed Park,07/15/2016,2016,Y,N,Gal(s),1,1,Hubbard Homestead,11203-5th Ave NE,47.710151,-122.324878,0,0
23081,Parks and Recreation,Developed Park,07/15/2016,2016,Y,N,Gal(s),0.75,0.75,Albert Davis Park,12526 27th Ave NE,47.72021,-122.298462,0,0
23082,Parks and Recreation,Developed Park,09/09/2016,2016,Y,N,Gal(s),1,1,Madison Park,1898 43rd Ave E,47.63561,-122.276692,0,0
23083,Parks and Recreation,Developed Park,09/09/2016,2016,Y,N,Gal(s),1,1,Queen Anne Pool Grounds,1920 1st Ave W,47.64559923,-122.3597106,0,0
23084,Parks and Recreation,Developed Park,09/22/2016,2016,Y,N,Gal(s),3,3,Volunteer Park,1400 E Prospect St,47.630378,-122.315568,0,0
23085,Parks and Recreation,Developed Park,02/25/2016,2016,Y,N,Gal(s),1.75,1.75,Lake Washington Blvd,Lake Washington Blvd/E Miller St,47.558186,-122.26324,0,0
23086,Parks and Recreation,Developed Park,03/17/2016,2016,Y,N,Gal(s),1,1,Albert Davis Park,12526 27th Ave NE,47.72021,-122.298462,0,0
23087,Parks and Recreation,Developed Park,03/17/2016,2016,Y,N,Gal(s),1,1,Waterway 19,2119 N Northlake Way,47.646349,-122.332567,0,0
23088,Parks and Recreation,Developed Park,03/17/2016,2016,Y,N,Gal(s),1,1,Horticulture Division,,47.619154,-122.341847,0,0
23089,Parks and Recreation,Developed Park,04/06/2016,2016,Y,N,Gal(s),1,1,Bergen Place,5420 22nd Ave NW,47.66833,-122.384495,0,0
23090,Parks and Recreation,Developed Park,04/06/2016,2016,N,N,Gal(s),0.5,0.5,Bitter Lake Park,,47.731181,-122.348583,0,0
23091,Parks and Recreation,Developed Park,04/06/2016,2016,N,N,Gal(s),1.5,1.5,Rainbow Point Park,NE Banner Pl / NE 75th St,47.682713,-122.320476,0,0
23092,Parks and Recreation,Developed Park,04/06/2016,2016,N,N,Gal(s),1.5,1.5,Rainbow Point Park,NE Banner Pl / NE 75th St,47.682713,-122.320476,0,0
23093,Parks and Recreation,Developed Park,04/19/2016,2016,Y,N,Gal(s),1,1,Albert Davis Park,12526 27th Ave NE,47.72021,-122.298462,0,0
23094,Parks and Recreation,Developed Park,05/02/2016,2016,N,N,Gal(s),1.5,1.5,Lake Washington Blvd,Lake Washington Blvd/E Miller St,47.558186,-122.26324,0,0
23095,Parks and Recreation,Developed Park,06/28/2016,2016,N,N,Gal(s),1,1,Lake Washington Blvd,Lake Washington Blvd/E Miller St,47.558186,-122.26324,0,0
23096,Parks and Recreation,Developed Park,09/09/2016,2016,N,N,Gal(s),0.4,0.4,Lake Washington Blvd,Lake Washington Blvd/E Miller St,47.558186,-122.26324,0,0
23097,Parks and Recreation,Developed Park,05/02/2016,2016,N,N,Gal(s),2.5,2.5,Judkins Park & Playfield,2150 S Norman St,47.593094,-122.30365,0,0
23098,Parks and Recreation,Restoration,06/07/2016,2016,Y,N,Ml(s),200,0.0528344,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23099,Parks and Recreation,Restoration,06/07/2016,2016,N,N,Fl. Oz,6,0.046875,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23100,Parks and Recreation,Developed Park,09/09/2016,2016,N,N,Fl. Oz,3,0.0234375,Judkins Park & Playfield,2150 S Norman St,47.593094,-122.30365,0,0
23101,Parks and Recreation,Developed Park,05/25/2016,2016,Y,N,Gal(s),0.75,0.75,Waterway 19,2119 N Northlake Way,47.646349,-122.332567,0,0
23102,Parks and Recreation,Developed Park,06/28/2016,2016,Y,N,Gal(s),3.25,3.25,Amy Yee Tennis Center,"2000 Martin Luther King Jr. Way S, Seattle 98144",47.58555,-122.296082,0,0
23103,Parks and Recreation,Developed Park,10/10/2016,2016,Y,N,Gal(s),0.25,0.25,Horticulture Division,,47.619154,-122.341847,0,0
23104,Parks and Recreation,Developed Park,08/22/2016,2016,N,N,Fl. Oz,4,0.03125,Queen Anne Pool Grounds,1920 1st Ave W,47.64559923,-122.3597106,0,0
23105,Parks and Recreation,Developed Park,09/09/2016,2016,Y,N,Gal(s),1,1,Amy Yee Tennis Center,"2000 Martin Luther King Jr. Way S, Seattle 98144",47.58555,-122.296082,0,0
23106,Parks and Recreation,Restoration,05/31/2016,2016,Y,N,Ml(s),200,0.0528344,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,0,0
23107,Parks and Recreation,Restoration,05/31/2016,2016,N,N,Fl. Oz,26.25,0.205078125,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,0,0
23108,Parks and Recreation,Restoration,06/01/2016,2016,Y,N,Ml(s),200,0.0528344,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,0,0
23109,Parks and Recreation,Restoration,06/02/2016,2016,Y,N,Ml(s),150,0.0396258,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,0,0
23110,Parks and Recreation,Restoration,06/02/2016,2016,N,N,Fl. Oz,6,0.046875,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,0,0
23111,Parks and Recreation,Restoration,06/06/2016,2016,N,N,Fl. Oz,9,0.0703125,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,0,0
23112,Parks and Recreation,Restoration,06/06/2016,2016,Y,N,Ml(s),150,0.0396258,SW Queen Anne Greenbelt,W Galer St / 11th Ave W,47.633353,-122.373209,0,0
23113,Parks and Recreation,Restoration,06/01/2016,2016,Y,N,Gal(s),6,6,Westcrest Park,SW Henderson St / 8th Ave SW,47.524762,-122.33989,0,0
23114,Parks and Recreation,Restoration,06/06/2016,2016,Y,N,Fl. Oz,0.5,0.00390625,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23115,Parks and Recreation,Restoration,06/06/2016,2016,N,N,Fl. Oz,15.33,0.119765625,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23123,Parks and Recreation,Restoration,09/09/2016,2016,N,N,Gal(s),0.0016,0.0016,Magnuson Park,7400 Sand Point Way,47.682338,-122.25677,0,0
23124,Parks and Recreation,Restoration,08/30/2016,2016,Y,N,Gal(s),0.56,0.56,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23125,Parks and Recreation,Restoration,06/08/2016,2016,N,N,Fl. Oz,1.05,0.008203125,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23126,Parks and Recreation,Restoration,06/13/2016,2016,Y,N,Fl. Oz,6,0.046875,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23127,Parks and Recreation,Restoration,06/13/2016,2016,Y,N,Fl. Oz,3.75,0.029296875,West Seattle Golf,4470 35th Ave SW,47.561954,-122.3762,0,0
23128,Parks and Recreation,Restoration,06/13/2016,2016,N,N,Fl. Oz,1.75,0.013671875,West Seattle Golf,,47.561954,-122.3762,0,0
23129,Parks and Recreation,Restoration,06/27/2016,2016,Y,N,Fl. Oz,3.25,0.025390625,West Seattle Golf,,47.561954,-122.3762,0,0
23130,Parks and Recreation,Restoration,06/27/2016,2016,Y,N,Gal(s),15,15,West Seattle Golf,,47.561954,-122.3762,0,0
23131,Parks and Recreation,Restoration,06/16/2016,2016,Y,N,Fl. Oz,5.75,0.044921875,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23132,Parks and Recreation,Restoration,06/20/2016,2016,Y,N,Fl. Oz,12,0.09375,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23133,Parks and Recreation,Restoration,06/28/2016,2016,Y,N,Gal(s),8.5,8.5,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23134,Parks and Recreation,Restoration,06/28/2016,2016,Y,N,Fl. Oz,2.5,0.01953125,Pigeon Point Park,20th Ave SW / SW Genesee St,47.561925,-122.356829,0,0
23135,Parks and Recreation,Restoration,06/28/2016,2016,N,N,Fl. Oz,1.5,0.01171875,Pigeon Point Park,20th Ave SW / SW Genesee St,47.561925,-122.356829,0,0
23136,Parks and Recreation,Restoration,06/24/2016,2016,Y,N,Fl. Oz,4,0.03125,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23137,Parks and Recreation,Restoration,06/24/2016,2016,N,N,Fl. Oz,1.2,0.009375,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23138,Parks and Recreation,Restoration,06/29/2016,2016,Y,N,Fl. Oz,3,0.0234375,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23139,Parks and Recreation,Restoration,06/30/2016,2016,Y,N,Fl. Oz,1,0.0078125,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23140,Parks and Recreation,Restoration,05/25/2016,2016,N,N,Fl. Oz,48,0.375,W Duwamish Greenbelt,W Marginal Wy SW,47.537918,-122.35043,0,0
23141,Parks and Recreation,Restoration,05/27/2016,2016,N,N,Fl. Oz,9,0.0703125,Westcrest Park,SW Henderson St / 8th Ave SW,47.524762,-122.33989,0,0
23142,Parks and Recreation,Restoration,05/13/2016,2016,N,N,Fl. Oz,39,0.3046875,Discovery Park,W Emerson St / W Government Way,47.660498,-122.416228,0,0
23143,Parks and Recreation,Restoration,05/13/2016,2016,N,N,Fl. Oz,21,0.1640625,Discovery Park,W Emerson St / W Government Way,47.660498,-122.416228,0,0
23144,Parks and Recreation,Restoration,05/13/2016,2016,N,N,Gal(s),4,4,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23145,Parks and Recreation,Restoration,05/27/2016,2016,Y,N,Fl. Oz,3,0.0234375,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23146,Parks and Recreation,Restoration,05/31/2016,2016,Y,N,Fl. Oz,2,0.015625,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23147,Parks and Recreation,Restoration,05/31/2016,2016,N,N,Fl. Oz,5.22,0.04078125,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23148,Parks and Recreation,Restoration,05/06/2016,2016,N,N,Gal(s),1,1,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23149,Parks and Recreation,Restoration,05/06/2016,2016,N,N,Gal(s),0.5,0.5,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23150,Parks and Recreation,Restoration,05/24/2016,2016,N,N,Fl. Oz,15,0.1171875,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23151,Parks and Recreation,Restoration,05/27/2016,2016,N,N,Fl. Oz,9.75,0.076171875,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23152,Parks and Recreation,Restoration,05/20/2016,2016,Y,N,Fl. Oz,3.5,0.02734375,Westcrest Park,SW Henderson St / 8th Ave SW,47.524762,-122.33989,0,0
23153,Parks and Recreation,Restoration,05/20/2016,2016,N,N,Fl. Oz,6,0.046875,Westcrest Park,SW Henderson St / 8th Ave SW,47.524762,-122.33989,0,0
23154,Parks and Recreation,Restoration,05/19/2016,2016,N,N,Fl. Oz,6.3,0.04921875,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23155,Parks and Recreation,Restoration,05/25/2016,2016,N,N,Fl. Oz,28.5,0.22265625,West Seattle Golf,,47.561954,-122.3762,0,0
23156,Parks and Recreation,Restoration,04/06/2016,2016,Y,N,Gal(s),1,1,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23157,Parks and Recreation,Restoration,04/20/2016,2016,Y,N,Gal(s),0.5,0.5,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23158,Parks and Recreation,Restoration,04/27/2016,2016,Y,N,Gal(s),3,3,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23159,Parks and Recreation,Restoration,04/06/2016,2016,Y,N,Gal(s),8,8,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23160,Parks and Recreation,Restoration,04/07/2016,2016,N,N,Gal(s),2,2,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23161,Parks and Recreation,Restoration,04/20/2016,2016,Y,N,Gal(s),2,2,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23162,Parks and Recreation,Restoration,02/04/2016,2016,N,N,Fl. Oz,12,0.09375,Kinnear Park,899 W Olympic Pl,47.627316,-122.367205,0,0
23163,Parks and Recreation,Restoration,08/22/2016,2016,Y,N,Gal(s),3,3,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23164,Parks and Recreation,Restoration,08/22/2016,2016,Y,N,Gal(s),3,3,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23165,Parks and Recreation,Restoration,08/19/2016,2016,Y,N,Gal(s),1,1,Endolyne Park,49th Ave SW,47.514542,-122.39438,0,0
23166,Parks and Recreation,Restoration,08/23/2016,2016,N,N,Fl. Oz,4.5,0.03515625,Jackson Golf,1000 NE 135th St,47.729889,-122.319111,0,0
23167,Parks and Recreation,Restoration,08/31/2016,2016,N,N,Fl. Oz,4.5,0.03515625,Westcrest Park,SW Henderson St / 8th Ave SW,47.524762,-122.33989,0,0
23168,Parks and Recreation,Restoration,11/19/2015,2015,Y,N,Ltr(s),0.42,0.110952314,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
23169,Parks and Recreation,Restoration,11/18/2015,2015,N,N,Fl. Oz,10.74,0.08390625,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
23170,Parks and Recreation,Restoration,11/18/2015,2015,Y,N,Ml(s),550,0.1452946,Mt Baker Park,2301 Lake Washington Blvd S.,47.581985,-122.285866,0,0
23171,Parks and Recreation,Restoration,08/18/2016,2016,Y,N,Gal(s),9,9,Westcrest Park,SW Henderson St / 8th Ave SW,47.524762,-122.33989,0,0
23172,Parks and Recreation,Restoration,08/18/2016,2016,N,N,Fl. Oz,0.25,0.001953125,Westcrest Park,SW Henderson St / 8th Ave SW,47.524762,-122.33989,0,0
23173,Parks and Recreation,Restoration,08/02/2016,2016,Y,N,Gal(s),3,3,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23174,Parks and Recreation,Restoration,08/02/2016,2016,N,N,Fl. Oz,5,0.0390625,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23175,Parks and Recreation,Restoration,08/09/2016,2016,Y,N,Gal(s),3,3,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23176,Parks and Recreation,Restoration,08/16/2016,2016,N,N,Fl. Oz,4,0.03125,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23177,Parks and Recreation,Restoration,08/16/2016,2016,Y,N,Gal(s),3,3,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23178,Parks and Recreation,Restoration,08/16/2016,2016,Y,N,Gal(s),1,1,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23179,Parks and Recreation,Restoration,08/04/2016,2016,Y,N,Fl. Oz,0.75,0.005859375,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23180,Parks and Recreation,Restoration,08/11/2016,2016,Y,N,Fl. Oz,1.75,0.013671875,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23181,Parks and Recreation,Restoration,08/18/2016,2016,Y,N,Fl. Oz,2.75,0.021484375,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23182,Parks and Recreation,Restoration,08/25/2016,2016,Y,N,Fl. Oz,3.25,0.025390625,W Duwamish Greenbelt,,47.537918,-122.35043,0,0
23183,Parks and Recreation,Restoration,08/01/2016,2016,Y,N,Gal(s),10,10,Puget Park,1900 SW Dawson St,47.55187,-122.358556,0,0
23184,Parks and Recreation,Restoration,08/01/2016,2016,Y,N,Gal(s),10,10,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23185,Parks and Recreation,Restoration,08/05/2016,2016,N,N,Fl. Oz,3.5,0.02734375,Endolyne Park,49th Ave SW,47.514542,-122.39438,0,0
23186,Parks and Recreation,Restoration,08/12/2016,2016,N,N,Fl. Oz,1.5,0.01171875,Endolyne Park,49th Ave SW,47.514542,-122.39438,0,0
23187,Parks and Recreation,Restoration,08/01/2016,2016,Y,N,Fl. Oz,2,0.015625,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23188,Parks and Recreation,Restoration,08/08/2016,2016,Y,N,Fl. Oz,3.25,0.025390625,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23189,Parks and Recreation,Restoration,08/15/2016,2016,Y,N,Fl. Oz,1.75,0.013671875,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23190,Parks and Recreation,Restoration,08/22/2016,2016,Y,N,Fl. Oz,3,0.0234375,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23191,Parks and Recreation,Restoration,08/29/2016,2016,Y,N,Fl. Oz,4,0.03125,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23192,Parks and Recreation,Restoration,08/22/2016,2016,Y,N,Gal(s),3,3,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23193,Parks and Recreation,Restoration,08/22/2016,2016,Y,N,Gal(s),3,3,Longfellow Creek,Unknown,47.530167,-122.363435,0,0
23194,Parks and Recreation,Restoration,08/23/2016,2016,Y,N,Gal(s),6,6,Pigeon Point Park,20th Ave SW / SW Genesee St,47.561925,-122.356829,0,0
23195,Parks and Recreation,Restoration,08/23/2016,2016,N,N,Fl. Oz,2,0.015625,Pigeon Point Park,20th Ave SW / SW Genesee St,47.561925,-122.356829,0,0
23196,Parks and Recreation,Restoration,08/31/2016,2016,Y,N,Fl. Oz,3,0.0234375,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23197,Parks and Recreation,Restoration,08/31/2016,2016,N,N,Fl. Oz,4.14,0.03234375,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23198,Parks and Recreation,Restoration,08/29/2016,2016,Y,N,Fl. Oz,5,0.0390625,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23199,Parks and Recreation,Restoration,08/29/2016,2016,N,N,Fl. Oz,2.55,0.019921875,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23200,Parks and Recreation,Restoration,08/23/2016,2016,Y,N,Ml(s),150,0.0396258,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23202,Parks and Recreation,Restoration,08/10/2016,2016,Y,N,Gal(s),2.5,2.5,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23203,Parks and Recreation,Restoration,08/04/2016,2016,Y,N,Fl. Oz,5,0.0390625,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23204,Parks and Recreation,Restoration,08/04/2016,2016,N,N,Fl. Oz,4.5,0.03515625,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23205,Parks and Recreation,Restoration,06/30/2016,2016,N,N,Fl. Oz,4.2,0.0328125,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23206,Parks and Recreation,Restoration,06/30/2016,2016,Y,N,Fl. Oz,8,0.0625,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23207,Parks and Recreation,Restoration,09/26/2016,2016,Y,N,Fl. Oz,5,0.0390625,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23208,Parks and Recreation,Restoration,09/29/2016,2016,Y,N,Fl. Oz,2,0.015625,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23209,Parks and Recreation,Restoration,09/29/2016,2016,N,N,Fl. Oz,3.72,0.0290625,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23210,Parks and Recreation,Restoration,09/29/2016,2016,Y,N,Gal(s),4,4,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23211,Parks and Recreation,Restoration,09/22/2016,2016,Y,N,Gal(s),2,2,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23212,Parks and Recreation,Restoration,09/22/2016,2016,Y,N,Fl. Oz,18,0.140625,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23213,Parks and Recreation,Restoration,09/22/2016,2016,N,N,Fl. Oz,2.72,0.02125,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23214,Parks and Recreation,Restoration,09/16/2016,2016,Y,N,Fl. Oz,0.4,0.003125,Frink Park,398 Lake Washington Blvd S,47.59927,-122.291361,0,0
23215,Parks and Recreation,Restoration,09/19/2016,2016,Y,N,Fl. Oz,10,0.078125,Frink Park,398 Lake Washington Blvd S,47.59927,-122.291361,0,0
23216,Parks and Recreation,Restoration,09/29/2016,2016,Y,N,Fl. Oz,5,0.0390625,Frink Park,398 Lake Washington Blvd S,47.59927,-122.291361,0,0
23217,Parks and Recreation,Restoration,09/02/2016,2016,Y,N,Fl. Oz,0.5,0.00390625,Seward Park,5900 Lake Washington Blvd S,47.55076,-122.250608,0,0
23218,Parks and Recreation,Restoration,09/21/2016,2016,N,N,Fl. Oz,0.81,0.006328125,Seward Park,5900 Lake Washington Blvd S,47.55076,-122.250608,0,0
23219,Parks and Recreation,Restoration,09/21/2016,2016,N,N,Fl. Oz,3.21,0.025078125,Seward Park,5900 Lake Washington Blvd S,47.55076,-122.250608,0,0
23220,Parks and Recreation,Restoration,09/08/2016,2016,Y,N,Fl. Oz,3,0.0234375,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23221,Parks and Recreation,Restoration,09/12/2016,2016,Y,N,Fl. Oz,8,0.0625,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23222,Parks and Recreation,Restoration,09/26/2016,2016,Y,N,Fl. Oz,5,0.0390625,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23223,Parks and Recreation,Restoration,09/26/2016,2016,N,N,Fl. Oz,0.78,0.00609375,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23224,Parks and Recreation,Restoration,09/22/2016,2016,N,N,Gal(s),10,10,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23225,Parks and Recreation,Restoration,09/22/2016,2016,N,N,Gal(s),1,1,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23226,Parks and Recreation,Restoration,09/16/2016,2016,Y,N,Fl. Oz,1,0.0078125,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23227,Parks and Recreation,Restoration,09/19/2016,2016,Y,N,Fl. Oz,5.5,0.04296875,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23228,Parks and Recreation,Restoration,09/23/2016,2016,Y,N,Fl. Oz,3.5,0.02734375,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23229,Parks and Recreation,Restoration,09/23/2016,2016,N,N,Fl. Oz,0.33,0.002578125,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23230,Parks and Recreation,Restoration,10/05/2016,2016,N,N,Fl. Oz,0.33,0.002578125,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23231,Parks and Recreation,Restoration,10/12/2016,2016,Y,N,Fl. Oz,3,0.0234375,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23232,Parks and Recreation,Restoration,10/25/2016,2016,Y,N,Gal(s),7,7,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23233,Parks and Recreation,Restoration,10/31/2016,2016,Y,N,Fl. Oz,3,0.0234375,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23234,Parks and Recreation,Restoration,10/10/2016,2016,Y,N,Fl. Oz,4,0.03125,Frink Park,398 Lake Washington Blvd S,47.59927,-122.291361,0,0
23235,Parks and Recreation,Restoration,10/10/2016,2016,Y,N,Gal(s),0.5,0.5,Frink Park,398 Lake Washington Blvd S,47.59927,-122.291361,0,0
23236,Parks and Recreation,Golf,12/22/2016,2016,N,Y,Gal(s),159,159,West Seattle Golf,4470 35th Ave SW,47.561954,-122.3762,0,0
23237,Parks and Recreation,Restoration,09/21/2016,2016,Y,N,Gal(s),11,11,Seward Park,5900 Lake Washington Blvd S,47.55076,-122.250608,0,0
23238,Parks and Recreation,Restoration,09/30/2016,2016,Y,N,Gal(s),4,4,East Duwamish Greenbelt,Cecil Ave South,47.523605,-122.286476,0,0
23239,Parks and Recreation,Restoration,08/23/2016,2016,Y,N,Gal(s),24,24,East Duwamish Greenbelt,34th Ave S / S Cloverdale St,47.526123,-122.28937,0,0
23245,Parks and Recreation,Restoration,09/12/2016,2016,N,N,Fl. Oz,12,0.09375,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23246,Parks and Recreation,Restoration,07/06/2016,2016,N,N,Fl. Oz,10.5,0.08203125,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23247,Parks and Recreation,Restoration,05/09/2016,2016,N,N,Fl. Oz,32,0.25,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23248,Parks and Recreation,Restoration,08/11/2016,2016,N,N,Fl. Oz,32,0.25,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23249,Parks and Recreation,Restoration,08/12/2016,2016,N,N,Fl. Oz,10,0.078125,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23250,Parks and Recreation,Restoration,09/12/2016,2016,Y,N,Gal(s),28,28,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23251,Parks and Recreation,Restoration,09/12/2016,2016,Y,N,Gal(s),13,13,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23252,Parks and Recreation,Restoration,09/12/2016,2016,Y,N,Gal(s),3,3,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23253,Parks and Recreation,Restoration,09/12/2016,2016,Y,N,Gal(s),3,3,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23254,Parks and Recreation,Restoration,09/20/2016,2016,N,N,Fl. Oz,3.3,0.02578125,Kubota Gardens,9817 55th Ave South,47.511157,-122.267366,0,0
23255,Parks and Recreation,Restoration,09/19/2016,2016,N,N,Fl. Oz,0.75,0.005859375,Jefferson Park,4103 Beacon Ave South,47.566776,-122.30662,0,0
23256,Parks and Recreation,Restoration,09/19/2016,2016,N,N,Fl. Oz,6,0.046875,Jefferson Park,4103 Beacon Ave South,47.566776,-122.30662,0,0
